art_id,lang,nb_songs
149538,en,3
83413862,en,3
15206,en,3
1715,en,3
5535497,zh,3
3319341,it,3
171508,en,3
70010,es,3
12170922,en,3
5269252,en,3
53540732,en,3
14426079,en,3
5812857,no,3
1481097,it,3
186490,no,3
5326,fr,3
15770,en,3
70220,fr,3
5471410,en,3
80728,en,3
16490,en,3
171694,en,3
1425498,en,3
92782,it,3
8196674,en,3
5214791,en,3
14301229,sw,3
436581,en,3
14526589,fr,3
1597884,es,3
355098,en,3
1018266,fi,3
9155776,en,3
316053,en,3
4902955,it,3
190371,no,3
395414,da,3
4140211,en,3
7618,es,3
312512,en,3
156285,it,3
6334,en,3
14880233,en,3
9033,en,3
171646,en,3
74235,hu,3
248,id,3
13728933,en,3
83666842,en,3
11872967,tl,3
7742848,en,3
8119849,es,3
12608479,en,3
1095256,en,3
16809,en,3
91780,fr,3
140307,en,3
480837,en,3
174190,en,3
205787,nl,3
370339,es,3
4582123,en,3
75611,de,3
8245150,en,3
397704,en,3
103485,en,3
8592,es,3
1334719,en,3
4937,es,3
1303961,en,3
14132529,ru,3
992210,fr,3
148666,ru,3
2705,fr,3
56891,pt,3
8791550,tl,3
70005,en,3
12461,en,3
1581395,zh,3
1421704,en,3
60446,fr,3
64439,fr,3
115982,ro,3
1662271,en,3
60391582,en,3
6425432,en,3
4348851,en,3
307059,it,3
131844462,en,3
1318919,en,3
350493,en,3
57611,fr,3
5976998,en,3
359583,es,3
882059,en,3
499661,sk,3
204257,en,3
16565,en,3
557698,ja,3
1210529,ro,3
3543121,en,3
77344,sw,3
253765,en,3
870579,es,3
145468192,en,3
2027901,fr,3
7556,en,3
4700180,pt,3
86614,en,3
63946712,fr,3
57323,es,3
105644032,hr,3
113460,hi,3
1373544,en,3
484456,fr,3
2797271,en,3
109885912,en,3
59396502,es,3
5637075,en,3
52543122,sw,3
9115926,es,3
16432,en,3
161955,en,3
9452302,en,3
158599,ja,3
4401712,it,3
7056,so,3
91948,fr,3
96233,es,3
13152,en,3
67491,it,3
151773572,fr,3
79893082,fr,3
10813034,en,3
49973302,en,3
275373,it,3
6806169,en,3
11443084,en,3
10856664,en,3
6469125,en,3
7888858,en,3
56582,en,3
518,sw,3
490455,en,3
5553540,fr,3
70075,tl,3
17060,fr,3
177949617,en,3
299514,en,3
58003,en,3
87197,ro,3
2245,en,3
13152,it,3
112617,en,3
2637,en,3
58547552,ja,3
58316,en,3
716180,en,3
91252,en,3
7742062,en,3
12203894,en,3
215034,nl,3
2708971,en,3
12967409,de,3
898,en,3
261160,en,3
82235022,es,3
143023,en,3
7885,de,3
6501,en,3
134612,sw,3
398203,ru,3
298221,en,3
367620,en,3
246151,en,3
370558,en,3
10029632,en,3
134086,en,3
72935,it,3
11664213,ja,3
1503431,fr,3
1021,fr,3
70567,ru,3
5916343,en,3
11440062,en,3
90888,en,3
12684,en,3
14215725,en,3
75424,de,3
103087,pt,3
157690,hi,3
263184,es,3
202529,en,3
73259102,en,3
4987,en,3
15822,en,3
75047,af,3
11885595,sw,3
10668709,en,3
545850,en,3
78478,en,3
10535213,en,3
13346,en,3
160801,pt,3
992000,es,3
11933,es,3
1406580,it,3
4976161,pt,3
4645145,en,3
65417432,es,3
66274,en,3
148012,es,3
143996,fr,3
7716640,es,3
1219720,fr,3
89848852,en,3
58680,en,3
338143,pt,3
14149079,en,3
1215614,fr,3
7909976,es,3
77803,en,3
166906,no,3
440380,ru,3
11716329,en,3
8262,en,3
299712,en,3
6699341,es,3
5346296,en,3
409498,ru,3
183694,en,3
5676543,en,3
49075511,en,3
15078931,en,3
78612,en,3
55934,en,3
12148660,en,3
8195514,en,3
3374,ru,3
86123,en,3
63618162,en,3
14745,en,3
355101,es,3
341992,pl,3
85671,en,3
1682,es,3
13534275,en,3
61348,tl,3
51403522,en,3
4266385,en,3
4854222,en,3
83327522,fr,3
71926,fr,3
448289,en,3
587155,en,3
7829942,en,3
455262,en,3
92482,en,3
11734015,en,3
5174344,es,3
87807,fr,3
345890,vi,3
1323354,en,3
5086477,en,3
164,es,3
4029,nl,3
86194,en,3
397893,en,3
6280970,en,3
4907118,en,3
544277,pt,3
1670520,ar,3
183119,en,3
58960,es,3
4577395,ja,3
181264,es,3
1092907,es,3
4957510,fr,3
4704751,en,3
4822,es,3
986154,en,3
93684112,fr,3
997547,fr,3
336292,en,3
186275,en,3
6754,en,3
5284515,en,3
340284,en,3
414305,en,3
12953,en,3
13778311,fr,3
5077175,de,3
577349,en,3
3406,so,3
1265736,en,3
79033,en,3
337418,en,3
197284,de,3
5479337,en,3
1791041,en,3
5139166,en,3
10,it,3
1217,tr,3
571961,fr,3
8825816,en,3
2187451,en,3
12329778,en,3
110459,es,3
65758,zh,3
380398,en,3
11209960,en,3
139396982,fr,3
1627,en,3
165839,en,3
14625,fr,3
4544060,en,3
12461446,tr,3
4050942,en,3
1255983,it,3
7233310,es,3
1009161,ru,3
6007532,en,3
76729,ru,3
13248619,en,3
4453713,en,3
5414591,ar,3
102583,es,3
8993986,en,3
9861,en,3
4952099,es,3
80597,sw,3
11866943,en,3
1521090,en,3
4126,en,3
4753472,en,3
55674,en,3
369252,en,3
5319227,en,3
340416,es,3
10846672,en,3
151215,en,3
5553320,en,3
11490,fr,3
3600,pt,3
7981256,es,3
65940,en,3
8440960,pt,3
158,es,3
268357,en,3
181313,en,3
3574681,en,3
2514091,en,3
4684081,en,3
132385,es,3
67122,cs,3
251866,de,3
188788,pt,3
8793,en,3
10520777,fr,3
508805,en,3
5659,pt,3
280905,es,3
308210,en,3
5908,en,3
8812136,en,3
105376,en,3
12582720,en,3
1348420,en,3
173096,tr,3
1221628,ru,3
7577936,en,3
12826,it,3
402783,pt,3
204247,en,3
6096676,en,3
4329,es,3
10026392,en,3
364890,en,3
82873,af,3
123753,en,3
713332,it,3
74925,it,3
5685622,hu,3
3132711,en,3
80591,en,3
7974,en,3
9663658,en,3
166003,en,3
252485,da,3
83508,en,3
68920,es,3
1628632,ro,3
7379620,es,3
299712,it,3
939,en,3
390660,en,3
13549,pt,3
58704,fr,3
389811,en,3
65960222,en,3
11914321,en,3
6462371,it,3
11006790,en,3
110269,es,3
97286,en,3
903778,sv,3
358143,pt,3
157698,es,3
67225732,no,3
13548127,en,3
78782,en,3
519213,en,3
121423,pt,3
1688805,ru,3
71847,it,3
160448,fr,3
10668567,en,3
9769,en,3
51629492,fr,3
5174191,es,3
6598558,hr,3
271922,es,3
2532381,en,3
17220,fr,3
155349,en,3
55605,id,3
11070718,en,3
4377965,en,3
395914,en,3
153071,en,3
83157,es,3
6063674,es,3
358295,en,3
1216229,en,3
4937855,en,3
9865,nl,3
9331168,en,3
5312696,pt,3
1435852,pl,3
4086,es,3
449167,en,3
147742,de,3
147406,it,3
62234422,pl,3
112963812,en,3
118407322,en,3
13519,fr,3
85697,da,3
12310832,en,3
4022396,en,3
185091,sl,3
995,fr,3
5326,es,3
399711,tr,3
3661681,en,3
283058,en,3
430038,pt,3
97094,en,3
157222452,es,3
1164968,en,3
285927,en,3
1255884,es,3
2965981,vi,3
62740,fi,3
146863,en,3
4697,en,3
111266,es,3
167772,en,3
61503922,en,3
75176,es,3
64674,id,3
1137112,en,3
345556,pt,3
179710,fr,3
126465352,en,3
51553162,en,3
4881338,en,3
181010,pt,3
482178,es,3
244977,no,3
347215,id,3
2904,sw,3
197454,en,3
101100,en,3
204246,fr,3
16143,en,3
77067,en,3
1821231,en,3
12124332,en,3
5392331,en,3
64820522,ru,3
13557989,es,3
1134989,tl,3
5245174,en,3
502976,fr,3
199867147,en,3
16042,es,3
4905860,en,3
392142,en,3
101946,es,3
1147883,id,3
258864,fr,3
4373563,ru,3
5741,it,3
189713,it,3
372388,fr,3
78222,en,3
243384,en,3
78185,en,3
85456402,fr,3
1494268,es,3
382251,fr,3
13481289,en,3
1297674,es,3
13095443,en,3
1648806,ja,3
1980,en,3
536266,en,3
1508080,es,3
4742146,en,3
1464304,it,3
805261,en,3
100351802,fr,3
69436,en,3
435,pt,3
346048,en,3
335321,en,3
287385,fr,3
132849,en,3
9864,en,3
95407152,en,3
7162690,en,3
138552952,it,3
50435182,en,3
5238256,tr,3
5480408,en,3
15588,en,3
101672,en,3
3436,de,3
4165173,es,3
4414791,ja,3
1060990,es,3
142209,pt,3
430010,en,3
55225,en,3
75334,en,3
71551,en,3
58969322,en,3
6077910,en,3
118696432,en,3
1600301,en,3
166150,tr,3
155423,en,3
8361242,it,3
153996392,en,3
678,fr,3
13761227,en,3
1627506,es,3
1232080,fr,3
5995578,fi,3
333698,it,3
54770,fr,3
259192,en,3
14381747,en,3
10871072,en,3
5790237,en,3
83492262,en,3
362663,hi,3
4645,en,3
125696982,en,3
74702352,en,3
3212091,en,3
4737300,en,3
9691,es,3
1311374,en,3
76330362,zh,3
414479,en,3
1364430,es,3
69652,pt,3
412692,en,3
81149572,fr,3
13854385,en,3
74764262,en,3
188559,ru,3
10345704,en,3
13410,en,3
13258027,en,3
3814,es,3
7686524,it,3
3789691,en,3
199318,en,3
10227842,en,3
12547766,en,3
288819,vi,3
115305,it,3
580,de,3
9808212,en,3
163128877,de,3
79131832,en,3
1042673,en,3
5248519,en,3
1152815,en,3
9638300,en,3
4795960,en,3
88793,es,3
241708,en,3
304515,tr,3
10620,it,3
511746,en,3
64408,en,3
60218582,en,3
15887,it,3
4337259,pt,3
145822,fr,3
14539563,en,3
211176,en,3
176125,de,3
14878093,en,3
1632386,en,3
15431,en,3
5685622,en,3
1338771,es,3
5687121,fr,3
81236,no,3
4100258,fr,3
283692,pt,3
6114238,tr,3
12510196,en,3
2876451,en,3
388640,en,3
9420838,en,3
1061221,en,3
468776,ru,3
52010582,en,3
6341270,en,3
12814689,en,3
86194,de,3
431701,en,3
1018000,fr,3
105833132,en,3
1032620,en,3
6855,es,3
14915891,fr,3
54638,sw,3
2109,et,3
297370,en,3
57031,pt,3
67122,pt,3
262105,en,3
4442292,en,3
365664,es,3
7911204,es,3
94405,fr,3
1148487,en,3
267551,en,3
327526,en,3
80715,en,3
184317,fr,3
8825108,id,3
11086122,en,3
123282,en,3
6730957,en,3
1512625,hr,3
78030,en,3
69045,en,3
336228,en,3
60387732,en,3
1525183,en,3
6787,fr,3
1545148,pt,3
1519575,en,3
1982661,hr,3
8388,id,3
169463477,en,3
1114417,it,3
4878369,id,3
271779,en,3
80944,en,3
5579526,no,3
13138399,ru,3
5377823,en,3
5541138,en,3
402234,en,3
7511586,en,3
8109,pt,3
99148,pt,3
369105,en,3
16141,de,3
4414935,en,3
393173,en,3
796042,en,3
244274,de,3
418420,sv,3
13683,en,3
1624086,en,3
14950,fr,3
152481,fr,3
67036,en,3
360835,en,3
1646305,en,3
125346,pt,3
6081,fr,3
114035,fr,3
8499,fr,3
280760,ru,3
68805,fr,3
4486959,fr,3
1630069,af,3
1355597,da,3
151320862,en,3
4875491,en,3
1367313,en,3
78895262,fr,3
13955401,en,3
6360830,en,3
12043778,nl,3
1662834,en,3
1536,sl,3
796334,en,3
12249502,en,3
327879,it,3
6438,pt,3
10983472,en,3
477117,en,3
167918,sw,3
182918,en,3
8923996,en,3
131837,en,3
1729,fr,3
393799,en,3
1545878,es,3
131165,en,3
600274,en,3
64468,en,3
282195,en,3
98704,en,3
4891833,en,3
1653497,de,3
1036012,en,3
134011,en,3
7675364,fr,3
3599021,en,3
264489,pt,3
416739,en,3
17055,en,3
5075524,fr,3
7873,en,3
8791702,en,3
7948510,en,3
5873983,en,3
7129221,en,3
93791,no,3
13983,en,3
5398008,en,3
573300,en,3
407007,en,3
4795265,en,3
14114211,ja,3
391525,en,3
112994,en,3
343829,en,3
3979351,en,3
1074,es,3
7645416,es,3
6066874,es,3
4976,it,3
443120,en,3
1600289,pt,3
627,no,3
16675,sw,3
3040,it,3
143715,en,3
5433213,en,3
79344,es,3
13793463,en,3
1672318,pt,3
1556014,it,3
7962076,en,3
73207,it,3
74418,es,3
7827576,en,3
90549,en,3
311497,en,3
69762,en,3
291058,en,3
411895,en,3
5115064,en,3
439365,en,3
5592103,fr,3
121437362,ru,3
577718,ru,3
88812552,de,3
5852263,fr,3
105145,en,3
103290,en,3
346600,fr,3
9420,it,3
2813281,es,3
10499939,en,3
63493842,en,3
98095,en,3
102633,es,3
417260,it,3
130500642,fr,3
1014342,en,3
215184,en,3
74180,en,3
8564,fr,3
12371662,en,3
10398,en,3
173619,fr,3
555948,en,3
321551,fr,3
78505502,en,3
5914005,en,3
11746,en,3
55675902,en,3
55386,fr,3
465501,it,3
114428,es,3
375446,en,3
58573662,fr,3
5205979,en,3
197462,es,3
79466,en,3
12204556,ro,3
11078412,en,3
246439,fr,3
3075,en,3
161334,es,3
1018266,sw,3
1674383,en,3
926,pl,3
163791,en,3
904821,en,3
1226311,en,3
134124,en,3
80248,de,3
9921494,fr,3
77395,en,3
826162,en,3
86725412,en,3
109785,en,3
73158,es,3
88089752,en,3
7080179,es,3
1335085,pt,3
54798,en,3
816453,da,3
178734,no,3
59297,es,3
496921,en,3
11884515,en,3
505231,pt,3
403659,de,3
54591222,fr,3
4975895,en,3
11370210,pt,3
133272,es,3
4510917,en,3
5139576,en,3
4382547,en,3
4770770,pt,3
713429,fr,3
10482597,en,3
386311,fr,3
8534740,en,3
12444630,en,3
94007,en,3
243102,en,3
4893,fr,3
73533,en,3
6398522,en,3
498299,en,3
355101,de,3
6238742,pt,3
164994,ro,3
324473,en,3
62733532,en,3
10020,sw,3
188292,nl,3
177774867,fr,3
1272748,tr,3
449930,en,3
12178438,fr,3
8394392,en,3
560047,es,3
4429279,en,3
184325,es,3
5771489,en,3
148129,es,3
88651462,ru,3
144414,en,3
49564792,en,3
553045,no,3
114658572,fr,3
486055,en,3
205473,pt,3
76607,es,3
14899,fr,3
14310,en,3
6703,en,3
83556042,en,3
7253972,en,3
3250391,en,3
457896,en,3
79707,id,3
3873,en,3
432378,en,3
181683,en,3
1203864,en,3
245107,en,3
6874,en,3
1430549,en,3
58753492,en,3
1559477,hr,3
2555751,en,3
331266,en,3
5804268,en,3
74263,en,3
1461138,es,3
182932,en,3
63732082,en,3
64311562,fr,3
1727,en,3
13545,en,3
1855,no,3
5932957,en,3
303670,id,3
74661922,es,3
110459,fr,3
11229268,en,3
1373547,fr,3
7114487,en,3
113460,es,3
7401,en,3
57584,it,3
466662,en,3
180460,de,3
450023,tl,3
175296,en,3
181367,en,3
10702085,en,3
4327271,es,3
371100,en,3
10215496,en,3
148350,pt,3
74042682,ar,3
1195387,en,3
634,en,3
211445,en,3
70320,en,3
1222515,en,3
1047168,fr,3
9083094,en,3
16558,en,3
14301229,fr,3
8407,it,3
364447,en,3
114,es,3
14274863,af,3
77050,fr,3
3958,en,3
4478436,es,3
13415,pl,3
553473,ja,3
289128,en,3
71518,it,3
3282,pt,3
215638,de,3
63431,ru,3
378425,en,3
4914581,ar,3
13477,fr,3
11234,pt,3
12404,es,3
468911,es,3
253733,en,3
125037,en,3
6894569,fr,3
2160,it,3
95488192,en,3
135216,en,3
87350082,fr,3
127831872,fr,3
4366195,en,3
356973,es,3
72865,it,3
411031,en,3
364072,en,3
5253,es,3
12762999,es,3
324992,en,3
2640021,en,3
12526056,en,3
160518,en,3
110569,en,3
1225568,en,3
1418,fr,3
12389728,en,3
451940,fr,3
133774222,fr,3
5359290,en,3
6551913,fr,3
12479,en,3
403746,en,3
4484445,en,3
2496,sw,3
204234,en,3
15142,en,3
4547060,fr,3
69676882,en,3
7460012,en,3
4421629,en,3
267174,ro,3
354661,en,3
165750,en,3
10041,it,3
12906,en,3
153907,en,3
327876,en,3
11781615,en,3
482318,es,3
66888,es,3
183576,en,3
1230901,en,3
9449016,pt,3
245527,en,3
667962,no,3
280892,es,3
13646505,en,3
190320,en,3
1413342,en,3
13342377,en,3
13576347,en,3
171944,ru,3
53005152,en,3
56852792,en,3
183102,en,3
76296,en,3
108105242,es,3
83533,en,3
1223433,en,3
1070577,es,3
54912,en,3
125363622,en,3
270965,id,3
411559,fr,3
74859882,en,3
68030,en,3
7994652,fr,3
8819978,en,3
9782,it,3
441447,en,3
4651803,en,3
7272012,en,3
57598682,en,3
4584,pt,3
13520637,en,3
64892,es,3
69399,en,3
160750,en,3
17253,es,3
7729610,en,3
1027630,en,3
77289,es,3
1493569,en,3
9084662,fr,3
553,sw,3
13873767,en,3
69711722,es,3
198200,en,3
149793,nl,3
72297,en,3
4319446,hr,3
995,it,3
10980706,en,3
11921789,en,3
1419381,fr,3
11789123,fr,3
291729,pt,3
13413,en,3
364808,fr,3
131613,ru,3
103492,en,3
13082615,nl,3
5942686,en,3
1043665,en,3
139462,ru,3
149065,fr,3
393806,it,3
2043401,en,3
7185992,pt,3
1,de,3
157203282,en,3
7954388,en,3
86529,en,3
202751,en,3
895570,fr,3
998013,fr,3
4577927,hr,3
1018736,en,3
7802522,fr,3
51450992,it,3
5298533,en,3
7127,en,3
157485,no,3
9224668,en,3
289584,de,3
48237382,en,3
495139,es,3
61518,en,3
864694,de,3
470156,en,3
4560,en,3
3582201,en,3
233362,en,3
3449811,en,3
77875,de,3
244055,it,3
105310,en,3
4399646,en,3
211430,it,3
207559207,en,3
60361,en,3
13316181,pt,3
10915344,en,3
533447,ru,3
6660198,en,3
6978,no,3
5136,fr,3
574,en,3
13027,en,3
173096,so,3
1411914,en,3
17228,es,3
7578678,en,3
1507655,en,3
5190,en,3
1690263,lt,3
264413,en,3
90467832,en,3
119697632,ru,3
810427,hr,3
4800793,en,3
215604,en,3
4747778,es,3
144910,fr,3
6303284,en,3
5305,pt,3
1406580,en,3
160708,fr,3
266649,en,3
1183290,en,3
82088522,en,3
4511844,en,3
4239,en,3
14301229,en,3
3116,de,3
5591521,fr,3
369992,en,3
5291127,pt,3
3904101,pt,3
106727592,en,3
853679,pl,3
1345514,en,3
4514833,en,3
2502331,en,3
109543542,fr,3
369959,en,3
78637,fr,3
6748,ru,3
1345858,id,3
83556912,id,3
71484,en,3
2460361,de,3
472916,it,3
358055,hu,3
56333,en,3
2442,ar,3
10675967,en,3
127464,en,3
148666,es,3
344045,es,3
13518955,en,3
116183322,en,3
109641,en,3
13072,no,3
172993,en,3
105119,tr,3
14771665,fr,3
5895953,es,3
378242,id,3
1229855,en,3
75995,en,3
146104,en,3
7181472,de,3
282719,id,3
116057212,en,3
54367222,es,3
113897,zh,3
5071906,pt,3
12672885,en,3
4867612,es,3
311503,es,3
52004992,en,3
15311,ja,3
4834218,en,3
249323,en,3
58975982,en,3
50075572,en,3
1609704,en,3
74730,fr,3
1582454,sk,3
4495584,fr,3
311359,fr,3
10039614,fr,3
7859988,fr,3
107581,es,3
8718,fr,3
147240,ru,3
252917,ru,3
202602,en,3
4077892,es,3
195442,en,3
1615199,en,3
839040,en,3
998013,it,3
8309,pt,3
190813,sv,3
12935031,en,3
11824047,en,3
158763,en,3
54148,en,3
144352902,en,3
894475,en,3
12106596,es,3
257332,es,3
66978372,fr,3
508818,it,3
14430023,so,3
54489,fr,3
146020642,en,3
1032776,es,3
7460608,en,3
94888,es,3
321893,it,3
70220222,en,3
14926987,es,3
78309,en,3
4762578,en,3
13959791,en,3
4426935,en,3
1442272,en,3
115895572,en,3
5292091,fr,3
1353625,ru,3
14802605,fr,3
7077463,en,3
80913682,fr,3
133590,en,3
9637578,en,3
211301,fr,3
14170871,en,3
205195,en,3
14006341,en,3
133059,en,3
1272242,sw,3
4859568,es,3
68540642,en,3
9525076,pt,3
454258,th,3
10582,fr,3
280777,th,3
101095,pt,3
12588940,en,3
59841082,fr,3
1203434,es,3
288056,en,3
10512,en,3
121457,th,3
1458593,en,3
5423625,en,3
5238700,sv,3
94888,en,3
2340491,es,3
93231,en,3
9771592,en,3
1706735,fr,3
8285,id,3
4451181,en,3
79310,es,3
14219587,es,3
984082,en,3
63370,ru,3
56839152,en,3
1355350,en,3
16761,en,3
62242942,fr,3
75572,en,3
607103,en,3
6863203,fr,3
3512231,fr,3
374044,en,3
7226,es,3
411906,en,3
2603641,et,3
55198562,fr,3
4803756,ja,3
9861,ru,3
140305,en,3
3280,tl,3
177692,en,3
3364431,de,3
5442564,en,3
11963925,en,3
244739,zh,3
5266166,it,3
984075,pt,3
282612,en,3
1633188,ro,3
8471,it,3
152958,it,3
176125,ru,3
410779,en,3
4896,en,3
3674021,en,3
2582111,en,3
12963351,en,3
2275591,es,3
171508,fr,3
1333264,en,3
98060,en,3
8802486,es,3
819869,en,3
55516,it,3
56741282,fr,3
69943492,en,3
503371,en,3
152088,no,3
8064231,en,3
1385870,es,3
115847,en,3
131422,it,3
190355,fr,3
92169,en,3
14257,it,3
100632,it,3
2197361,en,3
293456,ru,3
568,pt,3
245128,sw,3
553737,en,3
1222473,en,3
12838059,en,3
471578,lt,3
13331,en,3
5000754,fr,3
130969,ru,3
9927,es,3
193557,id,3
365135,en,3
5877165,en,3
4499781,fr,3
1278900,en,3
1169,sv,3
329995,pt,3
15184,es,3
392060,en,3
149790,fr,3
577658,en,3
379557,en,3
15213033,es,3
280155,en,3
1504060,en,3
8279650,en,3
56882,fr,3
1563407,pt,3
84654,pt,3
70916,fr,3
1471528,en,3
15767,en,3
9087,en,3
6437868,en,3
398362,en,3
5928,en,3
289234,es,3
1159,es,3
5009299,sw,3
59082,en,3
70031682,ja,3
1406577,fr,3
11008,en,3
5013364,en,3
16700,en,3
250410,es,3
5311413,en,3
276221,en,3
388462,pt,3
468853,en,3
9699384,it,3
66287,en,3
256572,sw,3
6875739,sv,3
84654,en,3
11083662,en,3
5150231,es,3
117082632,fr,3
489734,en,3
652314,en,3
14235001,fr,3
75925212,en,3
14119969,fr,3
1279975,de,3
5605846,en,3
13346407,en,3
1041,it,3
1545948,fr,3
317553,pt,3
1563516,en,3
1486390,en,3
10391776,sw,3
61439,en,3
611271,sv,3
4101856,pt,3
6548691,en,3
108844292,fr,3
99848882,es,3
241072,pl,3
6143408,en,3
5331006,en,3
207251407,fr,3
6550,es,3
529,en,3
4318251,en,3
1556014,de,3
1299539,de,3
4505501,es,3
3451,en,3
275277,en,3
3436,it,3
110587,es,3
9868162,en,3
67966,en,3
167179,de,3
409563,en,3
6123,it,3
2604161,en,3
1368961,zh,3
113543,ja,3
16648,nl,3
1127,it,3
330110,en,3
399230,en,3
51459722,en,3
336484,de,3
255390,en,3
5442824,en,3
13433,fr,3
10468385,en,3
16674,en,3
66071672,es,3
6555489,en,3
150147,es,3
1127603,pt,3
284859,en,3
260838,en,3
286833,en,3
142825,es,3
5954908,en,3
76741052,en,3
427649,ar,3
14179483,pt,3
187116007,en,3
61465522,en,3
453474,en,3
15237,en,3
152469152,en,3
5060058,fr,3
4341,es,3
191224,nl,3
191930,en,3
1227585,de,3
3539641,pt,3
309386,fr,3
7559004,id,3
7831854,en,3
81532692,tr,3
194088,sv,3
460355,en,3
14086857,en,3
5355273,en,3
1247136,fr,3
14726585,ja,3
4505942,en,3
244868,pt,3
66322,ru,3
67035,id,3
4458944,en,3
15148,fr,3
1106943,en,3
75642,fr,3
16124,en,3
79799,en,3
321961,hr,3
7222316,en,3
1052017,pt,3
244188,en,3
11234,ro,3
3519,fr,3
547777,es,3
251115,en,3
488245,es,3
15282,en,3
10718841,en,3
2155781,en,3
1163319,ru,3
451312,de,3
58306,en,3
9934370,en,3
59297,en,3
427363,en,3
380569,en,3
1590178,en,3
53049452,en,3
4694,pt,3
351661,es,3
1446,af,3
68905302,en,3
8122591,en,3
318851,fr,3
5932707,es,3
14116751,en,3
95581,ru,3
3978221,en,3
121757742,en,3
63903,pt,3
290309,fr,3
4039739,en,3
144013,id,3
79900,en,3
372175,fr,3
2052221,en,3
289118,en,3
2423,en,3
8828,en,3
73059,de,3
65198,zh,3
433795,en,3
8401508,es,3
5555104,en,3
1656359,en,3
183536,en,3
141935042,en,3
407151,en,3
10469831,en,3
262271,sw,3
149025542,fr,3
1783381,en,3
10848422,en,3
484344,en,3
872257,en,3
5156135,en,3
5139306,en,3
438474,en,3
50173122,en,3
1141,en,3
421285,en,3
5302507,en,3
258973,en,3
242098,en,3
13542573,en,3
50247792,en,3
5111763,en,3
240924,en,3
1251990,en,3
74291,en,3
64494,en,3
5962,pt,3
1216232,en,3
400611,en,3
360757,de,3
107312,en,3
7548802,en,3
10485251,en,3
6087430,de,3
13208777,en,3
537108,fr,3
809,fr,3
1395300,sw,3
8765,es,3
63380,en,3
16842,en,3
61676,fr,3
54296,en,3
7869974,sw,3
4919191,en,3
12784175,fr,3
1820,en,3
328054,en,3
7101389,ja,3
186486,en,3
1477183,de,3
111083512,en,3
1625828,en,3
148780,fr,3
80487,en,3
126238,en,3
12272156,en,3
299306,en,3
59923,en,3
663082,en,3
84429322,en,3
169273,en,3
12131602,en,3
53657442,fr,3
80827,pt,3
7816082,en,3
75771,en,3
189672,es,3
197454,pl,3
206869,fr,3
16966,fr,3
13741,de,3
99489,pt,3
336228,de,3
1008214,nl,3
115709,en,3
159969,en,3
655104,en,3
2153,es,3
95358912,en,3
198906,fi,3
5562917,en,3
243850,en,3
4796281,en,3
15326321,en,3
71926,en,3
4092,id,3
5232525,en,3
215079,en,3
66374,en,3
70785912,en,3
3849141,en,3
1258744,ar,3
14209,pt,3
8855,fr,3
14313193,es,3
8762338,pl,3
5024,it,3
325381,en,3
85086,en,3
55514952,fr,3
3479,fr,3
79345,fr,3
269971,de,3
122038,en,3
1700764,no,3
6651784,ar,3
4577395,pt,3
399168,en,3
79993752,en,3
11979580,en,3
395437,en,3
1456003,ro,3
11435558,en,3
5088,ja,3
173508,es,3
266177,es,3
131118,fr,3
1658948,en,3
5871,id,3
4577110,pt,3
182956,en,3
5426096,en,3
1207581,de,3
62691482,fr,3
7155772,en,3
2215,pt,3
153964,pt,3
1400319,ru,3
353827,es,3
12506028,en,3
503915,en,3
644736,en,3
4652086,sv,3
1564992,en,3
6149,es,3
15004087,en,3
13219253,en,3
60753,pl,3
2056061,id,3
5416,zh,3
1479715,en,3
3743,sw,3
408214,en,3
8303,de,3
1097887,ar,3
17244,en,3
1461429,en,3
135051,it,3
7989,en,3
356,es,3
115903562,fr,3
284859,es,3
489119,en,3
56840122,en,3
1237129,en,3
11010476,en,3
11253256,en,3
366421,en,3
471578,en,3
816199,zh,3
1573885,da,3
1972181,en,3
114428,ru,3
13497,fr,3
93791,fr,3
1573600,en,3
298705,de,3
10839,ru,3
399663,en,3
7688746,de,3
6904119,en,3
4479805,nl,3
15234205,fr,3
5816327,en,3
195234,pt,3
173032,es,3
133611,sw,3
384355,en,3
142280292,es,3
343965,en,3
650884,en,3
75837122,en,3
76586,en,3
162242,fr,3
2228171,en,3
1208556,en,3
68257,en,3
7119859,es,3
76397,en,3
165707,ro,3
147845,en,3
277062,pt,3
54478,fr,3
2153,fr,3
83181822,en,3
4940768,en,3
94023,es,3
1330570,tr,3
77996502,ar,3
5508553,ru,3
934,fr,3
6464,pt,3
1193046,pt,3
4729266,en,3
12593461,en,3
97110,pl,3
13765,en,3
254028,it,3
307266,en,3
1520007,en,3
4762380,es,3
14778719,en,3
69090,en,3
456583,fr,3
13658953,en,3
1458,it,3
112542,pt,3
131936,en,3
4544060,de,3
1450126,en,3
14591063,tr,3
243264,tr,3
246374,fr,3
13366679,ru,3
178734,da,3
9111816,af,3
11161346,no,3
259997,pt,3
14307603,en,3
4985806,pt,3
4697863,de,3
5408969,es,3
13576155,en,3
338757,en,3
1263116,de,3
331307,sw,3
1564584,en,3
1438350,es,3
61865,ja,3
10465643,en,3
5317171,en,3
98097942,en,3
1677958,en,3
55393912,fr,3
9634074,en,3
10113612,en,3
4884,en,3
1113404,en,3
37,sw,3
1958391,en,3
1358753,es,3
135051,en,3
827291,en,3
9007264,en,3
57658322,es,3
5833934,en,3
108820,en,3
654,fr,3
1097216,en,3
1105544,en,3
1074121,sw,3
